,predicted_pd,actual,risk_bucket
13157,0.06026184172215702,0,Medium - Approve with conditions
13158,0.02396286748825624,0,Low - Approve
13159,0.12460204663531052,1,Medium - Approve with conditions
13160,0.025391708030251738,0,Low - Approve
13161,0.11897346201312724,1,Medium - Approve with conditions
13162,0.029570141474648426,0,Low - Approve
13163,0.03537338161294836,0,Low - Approve
13164,0.03515318051466113,0,Low - Approve
13165,0.23254779984286938,0,High - Manual Review
13166,0.07333563125591243,0,Medium - Approve with conditions
13167,0.06327899041827974,0,Medium - Approve with conditions
13168,0.08440540360027333,0,Medium - Approve with conditions
13169,0.06880183974849148,0,Medium - Approve with conditions
13170,0.0379365579855115,0,Low - Approve
13171,0.02044573771749409,0,Low - Approve
13172,0.020584631788543552,0,Low - Approve
13173,0.03416027680024746,0,Low - Approve
13174,0.131796667076259,0,Medium - Approve with conditions
13175,0.028932962344176354,0,Low - Approve
13176,0.06261178032595265,0,Medium - Approve with conditions
13177,0.03931461824613151,0,Low - Approve
13178,0.04149276036005291,0,Low - Approve
13179,0.03100237187129194,0,Low - Approve
13180,0.028331542874787015,0,Low - Approve
13181,0.26805872821174936,0,High - Manual Review
13182,0.1915032498783177,0,High - Manual Review
13183,0.018798866318164763,0,Low - Approve
13184,0.08217447640477245,1,Medium - Approve with conditions
13185,0.03841361656046053,0,Low - Approve
13186,0.06479925674275396,0,Medium - Approve with conditions
13187,0.268793381780094,0,High - Manual Review
13188,0.05124245719731048,0,Medium - Approve with conditions
13189,0.024184008706005712,0,Low - Approve
13190,0.055946132067986896,0,Medium - Approve with conditions
13191,0.016040830332745525,0,Low - Approve
13192,0.045989411516811726,0,Low - Approve
13193,0.04561291119743095,1,Low - Approve
13194,0.0766451934986153,0,Medium - Approve with conditions
13195,0.03575932991799759,0,Low - Approve
13196,0.032745597997306815,0,Low - Approve
13197,0.017778097915094666,0,Low - Approve
13198,0.03702465545297407,0,Low - Approve
13199,0.24352595164471363,1,High - Manual Review
13200,0.06865836223743792,0,Medium - Approve with conditions
13201,0.02742857952815409,0,Low - Approve
13202,0.27200221529143137,0,High - Manual Review
13203,0.055863221108944226,0,Medium - Approve with conditions
13204,0.02612793177504851,0,Low - Approve
13205,0.10333745568455935,0,Medium - Approve with conditions
13206,0.05025586290525326,0,Medium - Approve with conditions
13207,0.02773746241253543,0,Low - Approve
13208,0.2305121765108829,1,High - Manual Review
13209,0.2626765430002528,0,High - Manual Review
13210,0.02458602813877998,1,Low - Approve
13211,0.1135164043843185,0,Medium - Approve with conditions
13212,0.021944378239665947,0,Low - Approve
13213,0.061656683734134576,0,Medium - Approve with conditions
13214,0.20769793528799885,0,High - Manual Review
13215,0.0854100038537187,0,Medium - Approve with conditions
13216,0.026174956502337404,0,Low - Approve
13217,0.07511838788334416,0,Medium - Approve with conditions
13218,0.023863077960100607,0,Low - Approve
13219,0.02822761786610168,0,Low - Approve
13220,0.07984874182515136,0,Medium - Approve with conditions
13221,0.05431610829186434,0,Medium - Approve with conditions
13222,0.31336153516962445,1,High - Manual Review
13223,0.06806005671506288,0,Medium - Approve with conditions
13224,0.028250620465964126,0,Low - Approve
13225,0.03121327854143282,0,Low - Approve
13226,0.02405905555294956,0,Low - Approve
13227,0.02623066114858366,0,Low - Approve
13228,0.09268530677432038,0,Medium - Approve with conditions
13229,0.026704617518215207,0,Low - Approve
13230,0.03269039965601951,0,Low - Approve
13231,0.034738808080846235,0,Low - Approve
13232,0.12735105278227418,0,Medium - Approve with conditions
13233,0.037490497236372176,0,Low - Approve
13234,0.05583503972991376,0,Medium - Approve with conditions
13235,0.034031791413237034,0,Low - Approve
13236,0.06963405137546844,0,Medium - Approve with conditions
13237,0.0646517843960663,0,Medium - Approve with conditions
13238,0.10378051792521466,0,Medium - Approve with conditions
13239,0.1704351091984837,0,High - Manual Review
13240,0.04252910069903254,0,Low - Approve
13241,0.34883981360660754,1,High - Manual Review
13242,0.04864470821201972,0,Low - Approve
13243,0.1057954166668672,0,Medium - Approve with conditions
13244,0.03772471243785153,0,Low - Approve
13245,0.053369140899643695,0,Medium - Approve with conditions
13246,0.10134596385806924,0,Medium - Approve with conditions
13247,0.03121347265946577,0,Low - Approve
13248,0.07582717946870093,0,Medium - Approve with conditions
13249,0.16625555223592875,0,High - Manual Review
13250,0.13409905433586258,0,Medium - Approve with conditions
13251,0.15886598905610191,0,Medium - Approve with conditions
13252,0.016882920760200117,0,Low - Approve
13253,0.21032520990669595,0,High - Manual Review
13254,0.024692547833405288,1,Low - Approve
13255,0.02485069232988655,0,Low - Approve
13256,0.021364970459630685,0,Low - Approve
13257,0.12875698520506076,0,Medium - Approve with conditions
13258,0.0406500379149951,0,Low - Approve
13259,0.14640192725787066,0,Medium - Approve with conditions
13260,0.02914538374951432,0,Low - Approve
13261,0.04856657918943421,0,Low - Approve
13262,0.080780137640781,0,Medium - Approve with conditions
13263,0.11286502588325768,0,Medium - Approve with conditions
13264,0.027214640221086227,0,Low - Approve
13265,0.02695633503594765,0,Low - Approve
13266,0.032021486544570286,0,Low - Approve
13267,0.06145207583636057,0,Medium - Approve with conditions
13268,0.228063600964404,0,High - Manual Review
13269,0.042662715270953624,0,Low - Approve
13270,0.24404544967504882,1,High - Manual Review
13271,0.04284328765434253,0,Low - Approve
13272,0.03518026221755785,0,Low - Approve
13273,0.025016527414933376,0,Low - Approve
13274,0.02396505230269023,0,Low - Approve
13275,0.19974856252426215,0,High - Manual Review
13276,0.022601206948125344,0,Low - Approve
13277,0.13516901259540046,0,Medium - Approve with conditions
13278,0.3238391518664494,1,High - Manual Review
13279,0.027597238338664044,0,Low - Approve
13280,0.06298917940025611,0,Medium - Approve with conditions
13281,0.0668479945655057,0,Medium - Approve with conditions
13282,0.04450835466778642,0,Low - Approve
13283,0.02230021679591882,0,Low - Approve
13284,0.07852045074688349,0,Medium - Approve with conditions
13285,0.13378723920009591,0,Medium - Approve with conditions
13286,0.015368569934955723,0,Low - Approve
13287,0.05626404115641672,0,Medium - Approve with conditions
13288,0.05088918459300888,0,Medium - Approve with conditions
13289,0.08189257100271592,0,Medium - Approve with conditions
13290,0.31183498803708465,1,High - Manual Review
13291,0.036949134362149014,0,Low - Approve
13292,0.07248159234828114,0,Medium - Approve with conditions
13293,0.11597980694698606,0,Medium - Approve with conditions
13294,0.06747527246659646,0,Medium - Approve with conditions
13295,0.0279650839571638,0,Low - Approve
13296,0.1323074832262581,0,Medium - Approve with conditions
13297,0.03570581869507453,0,Low - Approve
13298,0.06091001632259996,0,Medium - Approve with conditions
13299,0.06371236953098444,1,Medium - Approve with conditions
13300,0.033910262020770146,0,Low - Approve
13301,0.05873156411735818,1,Medium - Approve with conditions
13302,0.08018350542942734,0,Medium - Approve with conditions
13303,0.02214122457365775,0,Low - Approve
13304,0.11071774684908009,0,Medium - Approve with conditions
13305,0.06380081201591735,0,Medium - Approve with conditions
13306,0.1868828895920534,0,High - Manual Review
13307,0.029566505962100774,0,Low - Approve
13308,0.015389928298367665,0,Low - Approve
13309,0.12477250398658288,0,Medium - Approve with conditions
13310,0.044203652251623836,0,Low - Approve
13311,0.0425072175923122,0,Low - Approve
13312,0.221551002147156,0,High - Manual Review
13313,0.16020998711996398,0,High - Manual Review
13314,0.036100432787105965,0,Low - Approve
13315,0.07684527081413231,0,Medium - Approve with conditions
13316,0.021636080184953478,0,Low - Approve
13317,0.1206661563471012,0,Medium - Approve with conditions
13318,0.017602183316239393,0,Low - Approve
13319,0.01819777490840438,0,Low - Approve
13320,0.03659351499417846,0,Low - Approve
13321,0.29143646834685377,0,High - Manual Review
13322,0.031998052330819135,0,Low - Approve
13323,0.02443216182511492,0,Low - Approve
13324,0.020166565374575018,0,Low - Approve
13325,0.030029276985234953,0,Low - Approve
13326,0.023043062102004363,0,Low - Approve
13327,0.02068708743455623,0,Low - Approve
13328,0.04300258480146,0,Low - Approve
13329,0.03694326889771129,0,Low - Approve
13330,0.08825818432768698,0,Medium - Approve with conditions
13331,0.031049198925720084,0,Low - Approve
13332,0.05114986726774616,0,Medium - Approve with conditions
13333,0.03535569395270498,0,Low - Approve
13334,0.0623603073432379,0,Medium - Approve with conditions
13335,0.048408436218460096,1,Low - Approve
13336,0.047106945067401255,0,Low - Approve
13337,0.020377553377381504,0,Low - Approve
13338,0.021316281284618762,0,Low - Approve
13339,0.022242965426138857,0,Low - Approve
13340,0.0663014275228504,0,Medium - Approve with conditions
13341,0.057594319303689655,0,Medium - Approve with conditions
13342,0.058004591627503585,1,Medium - Approve with conditions
13343,0.3551325136196488,0,High - Manual Review
13344,0.029542044212489998,0,Low - Approve
13345,0.02899025074950847,0,Low - Approve
13346,0.020722051811021512,0,Low - Approve
13347,0.028623250056099593,0,Low - Approve
13348,0.017807594209205902,0,Low - Approve
13349,0.08210423313145224,0,Medium - Approve with conditions
13350,0.07633142039398556,1,Medium - Approve with conditions
13351,0.03537640876768995,0,Low - Approve
13352,0.1563959609631839,0,Medium - Approve with conditions
13353,0.1859372510815291,0,High - Manual Review
13354,0.11022970170001174,0,Medium - Approve with conditions
13355,0.05948453835199683,0,Medium - Approve with conditions
13356,0.017185420944504363,0,Low - Approve
13357,0.05694279369911407,0,Medium - Approve with conditions
13358,0.029258382742423327,0,Low - Approve
13359,0.2435379259564035,0,High - Manual Review
13360,0.22772556571696914,0,High - Manual Review
13361,0.12801657420338763,0,Medium - Approve with conditions
13362,0.0706091967987408,0,Medium - Approve with conditions
13363,0.01683555832947297,0,Low - Approve
13364,0.02564699119913222,0,Low - Approve
13365,0.029255602387828195,0,Low - Approve
13366,0.02764473498399362,0,Low - Approve
13367,0.06798881778321782,0,Medium - Approve with conditions
13368,0.023585639442181436,0,Low - Approve
13369,0.13670468613137013,1,Medium - Approve with conditions
13370,0.36941001844115523,1,High - Manual Review
13371,0.1598946384349655,1,Medium - Approve with conditions
13372,0.08827337887179382,0,Medium - Approve with conditions
13373,0.026842123403438244,0,Low - Approve
13374,0.02455190433528768,0,Low - Approve
13375,0.05063538805394241,0,Medium - Approve with conditions
13376,0.048297137744619925,0,Low - Approve
13377,0.14468926144662697,0,Medium - Approve with conditions
13378,0.07805643141419782,0,Medium - Approve with conditions
13379,0.021243600942598886,0,Low - Approve
13380,0.14685351338882446,0,Medium - Approve with conditions
13381,0.06369184737381964,0,Medium - Approve with conditions
13382,0.213314648145812,1,High - Manual Review
13383,0.11304145073251096,0,Medium - Approve with conditions
13384,0.13744724333565245,0,Medium - Approve with conditions
13385,0.09233383499291789,0,Medium - Approve with conditions
13386,0.039459765786707325,0,Low - Approve
13387,0.1006482028819979,0,Medium - Approve with conditions
13388,0.022644321461558297,0,Low - Approve
13389,0.028637988196741106,0,Low - Approve
13390,0.027284531709774566,0,Low - Approve
13391,0.0838673720159659,0,Medium - Approve with conditions
13392,0.030736910958207308,0,Low - Approve
13393,0.0391242956081051,0,Low - Approve
13394,0.13040882188196554,0,Medium - Approve with conditions
13395,0.162512539691412,0,High - Manual Review
13396,0.08011285047108596,0,Medium - Approve with conditions
13397,0.03411194424792736,0,Low - Approve
13398,0.026674684986536645,0,Low - Approve
13399,0.14521543367544637,0,Medium - Approve with conditions
13400,0.09718177683853343,0,Medium - Approve with conditions
13401,0.017318661612871177,0,Low - Approve
13402,0.0437380787181409,0,Low - Approve
13403,0.058614231499325334,0,Medium - Approve with conditions
13404,0.06430474729917544,0,Medium - Approve with conditions
13405,0.029953388729975196,0,Low - Approve
13406,0.029211339322962198,0,Low - Approve
13407,0.051735736286648924,0,Medium - Approve with conditions
13408,0.03835768007110201,0,Low - Approve
13409,0.03834373977753077,0,Low - Approve
13410,0.021540918967512795,0,Low - Approve
13411,0.030499891879496775,0,Low - Approve
13412,0.03653419889000076,0,Low - Approve
13413,0.06563651692016001,0,Medium - Approve with conditions
13414,0.023313745642137885,0,Low - Approve
13415,0.07658851054431884,0,Medium - Approve with conditions
13416,0.03732034572920042,0,Low - Approve
13417,0.03319737329146547,0,Low - Approve
13418,0.10604711027676891,0,Medium - Approve with conditions
13419,0.024248508004380193,0,Low - Approve
13420,0.0219267601329323,0,Low - Approve
13421,0.021828093481905602,0,Low - Approve
13422,0.041899842120416364,0,Low - Approve
13423,0.30663763465879845,0,High - Manual Review
13424,0.027459088571472712,0,Low - Approve
13425,0.04999140375468849,0,Low - Approve
13426,0.04395908766751472,0,Low - Approve
13427,0.288714136869379,0,High - Manual Review
13428,0.03980475073946307,0,Low - Approve
13429,0.04657679566371926,0,Low - Approve
13430,0.030805461181415687,0,Low - Approve
13431,0.07686738464573192,0,Medium - Approve with conditions
13432,0.1653719098366392,0,High - Manual Review
13433,0.050592877837715065,0,Medium - Approve with conditions
13434,0.05567419647449734,0,Medium - Approve with conditions
13435,0.0370896543012293,0,Low - Approve
13436,0.028670919147687192,0,Low - Approve
13437,0.04518158013355291,0,Low - Approve
13438,0.27981523251256746,0,High - Manual Review
13439,0.10762130717613623,0,Medium - Approve with conditions
13440,0.015798034432453947,0,Low - Approve
13441,0.07977204639398199,0,Medium - Approve with conditions
13442,0.0513056433675241,0,Medium - Approve with conditions
13443,0.01672052129244614,0,Low - Approve
13444,0.12843417454899733,0,Medium - Approve with conditions
13445,0.02977016046947037,0,Low - Approve
13446,0.02199445369030622,0,Low - Approve
13447,0.02854659418092665,0,Low - Approve
13448,0.07349486509655952,0,Medium - Approve with conditions
13449,0.3404602338501091,0,High - Manual Review
13450,0.023055690634080483,0,Low - Approve
13451,0.09668298481596216,0,Medium - Approve with conditions
13452,0.018957354236304468,0,Low - Approve
13453,0.24291924987836974,0,High - Manual Review
13454,0.18032226145076846,0,High - Manual Review
13455,0.1272729323909958,0,Medium - Approve with conditions
13456,0.02495707761877531,0,Low - Approve
13457,0.07038477530992673,0,Medium - Approve with conditions
13458,0.02844080865355835,0,Low - Approve
13459,0.05746849964997167,0,Medium - Approve with conditions
13460,0.05053117569993824,0,Medium - Approve with conditions
13461,0.05853589470070299,1,Medium - Approve with conditions
13462,0.20109590401543903,0,High - Manual Review
13463,0.14738687889012103,0,Medium - Approve with conditions
13464,0.11794419349688164,0,Medium - Approve with conditions
13465,0.02318263131009707,0,Low - Approve
13466,0.036557081392359914,0,Low - Approve
13467,0.02072777663488019,0,Low - Approve
13468,0.3674397123890949,1,High - Manual Review
13469,0.06808372571912093,0,Medium - Approve with conditions
13470,0.03692785833990068,0,Low - Approve
13471,0.02388522039848629,0,Low - Approve
13472,0.18243792675436016,0,High - Manual Review
13473,0.16953241940573577,1,High - Manual Review
13474,0.023567396257746363,0,Low - Approve
13475,0.2329251424173968,0,High - Manual Review
13476,0.07962730990728599,0,Medium - Approve with conditions
13477,0.02640792579296019,0,Low - Approve
13478,0.01975049189888236,0,Low - Approve
13479,0.022880491900707272,0,Low - Approve
13480,0.02593546218824857,0,Low - Approve
13481,0.053363811921434356,0,Medium - Approve with conditions
13482,0.021895491524848952,0,Low - Approve
13483,0.09093408337455047,0,Medium - Approve with conditions
13484,0.024919039572833045,0,Low - Approve
13485,0.06181147390739605,0,Medium - Approve with conditions
13486,0.024335964290454946,0,Low - Approve
13487,0.024325594900858623,0,Low - Approve
13488,0.1344021955477074,0,Medium - Approve with conditions
13489,0.029709947644605984,0,Low - Approve
13490,0.06705510341898163,0,Medium - Approve with conditions
13491,0.028029462926986177,0,Low - Approve
13492,0.215662649345917,0,High - Manual Review
13493,0.01829700583866492,0,Low - Approve
13494,0.07976427522884756,0,Medium - Approve with conditions
13495,0.0650441698491984,0,Medium - Approve with conditions
13496,0.05942337897317277,0,Medium - Approve with conditions
13497,0.03545159287251179,0,Low - Approve
13498,0.25662579427739957,0,High - Manual Review
13499,0.04188573896819175,0,Low - Approve
13500,0.08613049423278182,0,Medium - Approve with conditions
13501,0.019582573707796654,0,Low - Approve
13502,0.14178375878976873,0,Medium - Approve with conditions
13503,0.019196879877180002,0,Low - Approve
13504,0.2205066018242503,0,High - Manual Review
13505,0.02784758008716793,0,Low - Approve
13506,0.03753977435517367,0,Low - Approve
13507,0.05118534968728985,0,Medium - Approve with conditions
13508,0.06372368305230684,0,Medium - Approve with conditions
13509,0.08074322764052694,0,Medium - Approve with conditions
13510,0.05749961889985733,0,Medium - Approve with conditions
13511,0.03450519541409551,0,Low - Approve
13512,0.020687613681454817,0,Low - Approve
13513,0.13903848085088044,0,Medium - Approve with conditions
13514,0.01789390479527222,0,Low - Approve
13515,0.255385703431302,0,High - Manual Review
13516,0.07401156856050409,0,Medium - Approve with conditions
13517,0.07785764437362427,0,Medium - Approve with conditions
13518,0.3037316608310025,1,High - Manual Review
13519,0.10987444511920783,0,Medium - Approve with conditions
13520,0.030510635156376253,0,Low - Approve
13521,0.03181304005382152,0,Low - Approve
13522,0.07373763448070415,0,Medium - Approve with conditions
13523,0.017052548748966005,0,Low - Approve
13524,0.10516478365792177,0,Medium - Approve with conditions
13525,0.11477942667007708,0,Medium - Approve with conditions
13526,0.26647474338040816,0,High - Manual Review
13527,0.022808668843459824,0,Low - Approve
13528,0.052944979355500646,0,Medium - Approve with conditions
13529,0.05273011986352784,0,Medium - Approve with conditions
13530,0.2569294835859525,0,High - Manual Review
13531,0.02120288046321857,0,Low - Approve
13532,0.03338093663284062,0,Low - Approve
13533,0.04107672007190609,0,Low - Approve
13534,0.06580329697438253,0,Medium - Approve with conditions
13535,0.21908366816952754,0,High - Manual Review
13536,0.14320769695095067,0,Medium - Approve with conditions
13537,0.027064544485088188,0,Low - Approve
13538,0.1045119718000124,0,Medium - Approve with conditions
13539,0.03895396321244145,0,Low - Approve
13540,0.13605751498312454,0,Medium - Approve with conditions
13541,0.02684006743196486,0,Low - Approve
13542,0.173164854833533,0,High - Manual Review
13543,0.12690904969448358,0,Medium - Approve with conditions
13544,0.026613116014292015,0,Low - Approve
13545,0.0238790575876063,0,Low - Approve
13546,0.36651182353165984,1,High - Manual Review
13547,0.035032109195114056,0,Low - Approve
13548,0.25249133469156065,0,High - Manual Review
13549,0.04095281664119546,0,Low - Approve
13550,0.020626866392509494,0,Low - Approve
13551,0.016919193949619448,0,Low - Approve
13552,0.020738242170045697,0,Low - Approve
13553,0.042978804219201125,0,Low - Approve
13554,0.09997680609943012,0,Medium - Approve with conditions
13555,0.025489504746606384,0,Low - Approve
13556,0.02719774610448251,0,Low - Approve
13557,0.03427419815145692,0,Low - Approve
13558,0.3729073865545243,0,High - Manual Review
13559,0.1622091199861773,0,High - Manual Review
13560,0.03191806700772036,0,Low - Approve
13561,0.08844671316054371,0,Medium - Approve with conditions
13562,0.10518009216583772,0,Medium - Approve with conditions
13563,0.026608937143581073,0,Low - Approve
13564,0.020032333291906554,0,Low - Approve
13565,0.018667049039870112,0,Low - Approve
13566,0.09152219703058276,0,Medium - Approve with conditions
13567,0.16481199075287223,0,High - Manual Review
13568,0.12679942344303985,0,Medium - Approve with conditions
13569,0.019395731616078948,0,Low - Approve
13570,0.035465979930786214,0,Low - Approve
13571,0.13170811821148654,0,Medium - Approve with conditions
13572,0.16489208454412452,0,High - Manual Review
13573,0.023639997003985183,0,Low - Approve
13574,0.3236544962098038,0,High - Manual Review
13575,0.029551876421554102,0,Low - Approve
13576,0.03929350890183489,0,Low - Approve
13577,0.04293311151823427,0,Low - Approve
13578,0.028247393065710447,0,Low - Approve
13579,0.03035381534100056,0,Low - Approve
13580,0.03175994513924499,0,Low - Approve
13581,0.03476823241716322,0,Low - Approve
13582,0.022269195297274884,0,Low - Approve
13583,0.019656405728431494,0,Low - Approve
13584,0.31289688812159927,0,High - Manual Review
13585,0.24549700165151056,1,High - Manual Review
13586,0.023700824670944854,0,Low - Approve
13587,0.20894685535124266,0,High - Manual Review
13588,0.042953230604359426,0,Low - Approve
13589,0.040490977376940615,0,Low - Approve
13590,0.01990728957853917,0,Low - Approve
13591,0.04294028258714802,0,Low - Approve
13592,0.019491320941661755,0,Low - Approve
13593,0.03259844699612968,0,Low - Approve
13594,0.037075998008356426,0,Low - Approve
13595,0.096526469323658,0,Medium - Approve with conditions
13596,0.05391822275450211,0,Medium - Approve with conditions
13597,0.04595743012750414,0,Low - Approve
13598,0.023460719572972816,0,Low - Approve
13599,0.2285712577955937,1,High - Manual Review
13600,0.02920114702919032,0,Low - Approve
13601,0.03257281443871907,0,Low - Approve
13602,0.05260362780016241,0,Medium - Approve with conditions
13603,0.03005697430100055,0,Low - Approve
13604,0.19396570876393354,1,High - Manual Review
13605,0.05528029956594974,0,Medium - Approve with conditions
13606,0.05145703311087426,0,Medium - Approve with conditions
13607,0.06037197056907673,0,Medium - Approve with conditions
13608,0.08909760082152877,0,Medium - Approve with conditions
13609,0.02891733307147056,0,Low - Approve
13610,0.03452614391787937,0,Low - Approve
13611,0.15642659790255706,0,Medium - Approve with conditions
13612,0.0276214683301097,0,Low - Approve
13613,0.020663751239579704,0,Low - Approve
13614,0.0791742520340079,0,Medium - Approve with conditions
13615,0.08807683574407024,0,Medium - Approve with conditions
13616,0.0238445030030349,0,Low - Approve
13617,0.051664795595791804,0,Medium - Approve with conditions
13618,0.03569614162575774,0,Low - Approve
13619,0.18195413965763801,1,High - Manual Review
13620,0.23242250661978914,0,High - Manual Review
13621,0.03754762081647015,0,Low - Approve
13622,0.03321686813113534,0,Low - Approve
13623,0.049912435192154006,0,Low - Approve
13624,0.022897430151562273,0,Low - Approve
13625,0.02259192140332081,0,Low - Approve
13626,0.2650326909448862,1,High - Manual Review
13627,0.022352399057566072,0,Low - Approve
13628,0.023039231094567826,0,Low - Approve
13629,0.37676171015893967,0,High - Manual Review
13630,0.35344012671110037,1,High - Manual Review
13631,0.02628014021754178,0,Low - Approve
13632,0.01945677036905428,0,Low - Approve
13633,0.05306051233637697,0,Medium - Approve with conditions
13634,0.07110877270404413,0,Medium - Approve with conditions
13635,0.02607355401645057,0,Low - Approve
13636,0.04906347100734221,1,Low - Approve
13637,0.05692894335454779,0,Medium - Approve with conditions
13638,0.14711659199801613,1,Medium - Approve with conditions
13639,0.19652752862353778,0,High - Manual Review
13640,0.036158376560477795,0,Low - Approve
13641,0.24732139199380615,1,High - Manual Review
13642,0.019530113356199915,0,Low - Approve
13643,0.02999973228130262,0,Low - Approve
13644,0.061590609029007634,0,Medium - Approve with conditions
13645,0.06706639214439042,0,Medium - Approve with conditions
13646,0.020113038033506937,0,Low - Approve
13647,0.018561046280044142,0,Low - Approve
13648,0.1734904981736778,0,High - Manual Review
13649,0.19365828205223265,0,High - Manual Review
13650,0.01745864954992375,0,Low - Approve
13651,0.08612749528592459,0,Medium - Approve with conditions
13652,0.09667442794727725,0,Medium - Approve with conditions
13653,0.10178351958947271,1,Medium - Approve with conditions
13654,0.04637823311732732,0,Low - Approve
13655,0.2617915116680154,0,High - Manual Review
13656,0.07368958489087055,0,Medium - Approve with conditions
13657,0.07318064461101323,0,Medium - Approve with conditions
13658,0.02208864275086832,0,Low - Approve
13659,0.1890515942622517,0,High - Manual Review
13660,0.05997969030051144,0,Medium - Approve with conditions
13661,0.11649098571693028,0,Medium - Approve with conditions
13662,0.04269307466032221,0,Low - Approve
13663,0.18225339623845666,0,High - Manual Review
13664,0.04541427161621105,0,Low - Approve
13665,0.01938219487851451,0,Low - Approve
13666,0.20024248876875692,1,High - Manual Review
13667,0.025728366643744432,0,Low - Approve
13668,0.024429414314877697,0,Low - Approve
13669,0.03100291152226039,0,Low - Approve
13670,0.053240889009077086,0,Medium - Approve with conditions
13671,0.04388283238639771,0,Low - Approve
13672,0.025140104789062017,0,Low - Approve
13673,0.05937431417618365,0,Medium - Approve with conditions
13674,0.05586841118386239,0,Medium - Approve with conditions
13675,0.03168829168047022,0,Low - Approve
13676,0.05920811864094374,0,Medium - Approve with conditions
13677,0.03393790073380762,0,Low - Approve
13678,0.01999140211522464,0,Low - Approve
13679,0.042935600275869915,0,Low - Approve
13680,0.059815646829999715,0,Medium - Approve with conditions
13681,0.02542964964652148,0,Low - Approve
13682,0.028325911214310485,0,Low - Approve
13683,0.03803337732731331,0,Low - Approve
13684,0.01890102137460738,0,Low - Approve
13685,0.015702843354290657,0,Low - Approve
13686,0.0217236546426092,0,Low - Approve
13687,0.16292303896055385,0,High - Manual Review
13688,0.03635600494566489,0,Low - Approve
13689,0.12370667194996687,1,Medium - Approve with conditions
13690,0.11984176108392197,0,Medium - Approve with conditions
13691,0.07514197335392367,1,Medium - Approve with conditions
13692,0.029756144322275323,0,Low - Approve
13693,0.05096023079376634,0,Medium - Approve with conditions
13694,0.020788859898914557,0,Low - Approve
13695,0.31339513598085034,0,High - Manual Review
13696,0.05132828384240058,0,Medium - Approve with conditions
13697,0.023759659196548582,0,Low - Approve
13698,0.05737277666255862,0,Medium - Approve with conditions
13699,0.22039723791505167,0,High - Manual Review
13700,0.07162617430405549,0,Medium - Approve with conditions
13701,0.04684331919658709,0,Low - Approve
13702,0.1278877023571606,0,Medium - Approve with conditions
13703,0.03870067581918666,0,Low - Approve
13704,0.03775724079946367,0,Low - Approve
13705,0.0291241309841611,0,Low - Approve
13706,0.026845783651174078,0,Low - Approve
13707,0.030933872541197567,0,Low - Approve
13708,0.034995654305934,0,Low - Approve
13709,0.03946803077568817,0,Low - Approve
13710,0.11201351474913308,1,Medium - Approve with conditions
13711,0.04150000423892258,0,Low - Approve
13712,0.04519569708979025,0,Low - Approve
13713,0.373846693974121,0,High - Manual Review
13714,0.08014755125389983,0,Medium - Approve with conditions
13715,0.16007313654645738,1,High - Manual Review
13716,0.08211610340504091,0,Medium - Approve with conditions
13717,0.041960323489618305,1,Low - Approve
13718,0.023881150040534586,0,Low - Approve
13719,0.03195291137150906,0,Low - Approve
13720,0.025567844499465205,0,Low - Approve
13721,0.10439469093683613,0,Medium - Approve with conditions
13722,0.2721806171606194,0,High - Manual Review
13723,0.02332224828966886,0,Low - Approve
13724,0.08897769870839678,0,Medium - Approve with conditions
13725,0.05647560037794552,0,Medium - Approve with conditions
13726,0.15476591095010037,0,Medium - Approve with conditions
13727,0.031866428809928925,1,Low - Approve
13728,0.17962460869617045,1,High - Manual Review
13729,0.02214483207765635,0,Low - Approve
13730,0.04828755226071709,0,Low - Approve
13731,0.11812060536274334,1,Medium - Approve with conditions
13732,0.032157884766797123,0,Low - Approve
13733,0.13249582519463093,0,Medium - Approve with conditions
13734,0.07768331998672103,0,Medium - Approve with conditions
13735,0.03743258477001414,0,Low - Approve
13736,0.02253619996536062,0,Low - Approve
13737,0.04267103260962639,0,Low - Approve
13738,0.050208884226968856,0,Medium - Approve with conditions
13739,0.0368486364006841,0,Low - Approve
13740,0.03142603698920692,0,Low - Approve
13741,0.10473020720546244,0,Medium - Approve with conditions
13742,0.24752688637921447,0,High - Manual Review
13743,0.12324968559270451,0,Medium - Approve with conditions
13744,0.10719939987659774,0,Medium - Approve with conditions
13745,0.05099271524295342,0,Medium - Approve with conditions
13746,0.0157309066677934,0,Low - Approve
13747,0.04219309867869545,0,Low - Approve
13748,0.06820958097549108,0,Medium - Approve with conditions
13749,0.22934569905534818,0,High - Manual Review
13750,0.02308711942142209,0,Low - Approve
13751,0.0943407501522145,0,Medium - Approve with conditions
13752,0.02689309266777714,0,Low - Approve
13753,0.06570265507456621,0,Medium - Approve with conditions
13754,0.06331036707110117,0,Medium - Approve with conditions
13755,0.04554715328083008,0,Low - Approve
13756,0.06695944221004776,0,Medium - Approve with conditions
13757,0.25516837131228526,0,High - Manual Review
13758,0.06314294985810377,0,Medium - Approve with conditions
13759,0.04299269297346854,0,Low - Approve
13760,0.03321631274638724,0,Low - Approve
13761,0.025958822460798076,0,Low - Approve
13762,0.04232287409935862,0,Low - Approve
13763,0.021891696233408572,0,Low - Approve
13764,0.03267047300553705,0,Low - Approve
13765,0.03151279975169075,1,Low - Approve
13766,0.020496798867941517,0,Low - Approve
13767,0.033110803180162886,0,Low - Approve
13768,0.019918867093686548,0,Low - Approve
